ROS Time ,Position_x ,Position_y ,Position_z ,Quaternion_x ,Quaternion_y ,Quaternion_z ,Quaternion_w 
628.467,0.7851931574928933,0.173772224102403,0.9247606422455641,0.0005555517528352738,0.706651303033022,-0.00021258533475553785,0.7075617161007635
628.508,0.7834505597813854,0.17459274369882238,0.9248062031034712,0.0008193243530610966,0.7066815645219998,-0.0002523339596158325,0.7075312229152265
628.507,0.7838986948848929,0.17435974237916396,0.9248368001451078,0.0007707462677077675,0.7066832407101171,-0.00024043560085081848,0.7075296074655528
628.523,0.7829355280958123,0.17485521988907535,0.9247509368514808,0.0008468633805301445,0.70668485723397,-0.00027156621230132403,0.7075278945952663
628.636,0.7727890629676529,0.1811259614404073,0.9250896184977222,0.0004836365323800723,0.7066944850369505,-0.0007019402325871777,0.7075183235747143
628.646,0.7727890629676529,0.1811259614404073,0.9250896184977222,0.0004836365323800723,0.7066944850369505,-0.0007019402325871777,0.7075183235747143
628.692,0.7669097732593074,0.18488165472931983,0.9252000776472216,2.698162557541238e-05,0.7066270270820385,-0.0008677836734445688,0.7075856773710782
628.731,0.7619890507370863,0.18791049143623356,0.9252087031543912,-0.00026454132350761054,0.7065605143948671,-0.0009107874266987082,0.7076519907286434
628.768,0.7571837713790088,0.19071996950776154,0.9252632246010098,-0.0004160896401275366,0.7065473239666916,-0.0008627354527100889,0.7076651479000909
628.922,0.7449054339336367,0.1971410563115656,0.9250678885753847,3.300167140843967e-05,0.7066365675763328,-0.00029740086731646574,0.7075766190509355
628.968,0.7427840975238039,0.19817809802651856,0.9250032682343354,0.000177364095200922,0.7066854159040371,-0.0001710663743630597,0.7075278526155785
628.962,0.7429983404161785,0.19806093914120562,0.9250309257122886,0.00016231350100379737,0.7066875610677633,-0.00017629978887647666,0.7075257123276919
629.013,0.7423193382929175,0.19837472558906488,0.9249816441046079,0.00021681425714559831,0.7066933586077465,-0.00014512980913835514,0.7075199140862538
629.1,0.7423403648037146,0.19816724738357389,0.9249483004145493,0.0004592472767512073,0.7067604321570992,-0.0001365558468204514,0.7074527984124099
629.15,0.7423719403067952,0.1980424617836782,0.9249255057641657,0.0005938883187506299,0.7067921771919055,-0.00011372669008388125,0.7074209868410966
629.245,0.7423636791910191,0.1980672552602143,0.92485904584041,0.0005760094000632271,0.7067669868154725,-0.00011522884795214183,0.7074461684702665
629.288,0.7422724225782007,0.1981884944698536,0.9247547450578961,0.0005393258322837829,0.7068610310727541,-0.000181054601749408,0.7073522171433694
629.3,0.7420559884723226,0.19821333495091914,0.9248421681092904,0.0005722125939925165,0.7069209073020947,-0.00018959413018664826,0.7072923493478465
629.341,0.7408990508230537,0.19857746650554392,0.924704806686306,0.0010086922492267064,0.7069015792926417,-0.00016016900655237918,0.7073111861687224
629.389,0.7387823439502006,0.19952238859119148,0.9247595055412684,0.001372209289182697,0.7070133452178464,-0.0001427483784810718,0.7071988591255202
629.477,0.7285694174758801,0.2056174078486565,0.9249993814213211,0.0011419505454515816,0.706940041297307,-0.00039215345829737234,0.7072724511637499
629.476,0.7298551190684706,0.2047838212433497,0.9249688300040998,0.0012679022288080493,0.7069839202377874,-0.000370154719591253,0.7072283873930902
629.582,0.715929104632454,0.21384233792956192,0.9252925875006377,-0.00043373407734827955,0.7064898262381109,-0.00044081727630692567,0.7077229281130596
629.703,0.7018463931784542,0.22173120577274133,0.9252104705031587,-0.0008295955373102621,0.7062650803243398,0.0003237289467784349,0.707946921234401
629.695,0.7018463931784542,0.22173120577274133,0.9252104705031587,-0.0008295955373102621,0.7062650803243398,0.0003237289467784349,0.707946921234401
629.764,0.699276457498888,0.22278940783820128,0.9251040664053032,0.00042535392630831895,-0.7063608454024146,-0.000597983621787957,-0.7078515505189006
629.803,0.6988312074537274,0.22288714920985003,0.9250285465493063,0.0002504992844761739,-0.7064378099656927,-0.0006322453301571613,-0.7077747933960543
629.851,0.6988397140657215,0.22274430165844616,0.9250100763217985,0.00010079821987112827,-0.7064623519479428,-0.0006073959314405526,-0.7077503558388948
629.933,0.6988974513878984,0.2225611014674549,0.9248886042819798,-0.0001246878887428754,-0.7065479611862395,-0.000634868895287361,-0.7076648641397875
629.973,0.6989091488821726,0.22254485723285203,0.9247498837117216,-0.00011216881308798774,-0.706552677285541,-0.0006551090439781198,-0.7076601390999293
629.981,0.6989346011883927,0.222500191091471,0.9247981851645275,-7.026146961134403e-05,-0.7065667666182991,-0.0006393497139556897,-0.707646091352048
629.979,0.6989239477419867,0.22252243011241896,0.9247876894112507,-7.707414250241516e-05,-0.7065678398086042,-0.0006511999681651287,-0.7076450082819646
630.035,0.6990342655061706,0.22220405577516067,0.9248219049581369,4.447017238198238e-05,-0.7065320508473716,-0.0006388982480640742,-0.7076807549713633
630.123,0.6997202693901622,0.2203739185638881,0.9248559025445959,0.00039739177105182436,-0.7065559522099132,-0.0005708076843167825,-0.7076568396158625
